1196,RT @FREESTYL3__: No estoy robando nada estoy forrao' como Cristina. https://t.co/WTvejiDXdv,0,False,False,858566300842557441,None,False,Sun Apr 30 06:18:52 +0000 2017,None,None,es,0,False,None,702689680865763328,Mauroo321,False,Thu Feb 25 03:00:50 +0000 2016,1824,543,2379,False,None,Maurito,None,es,None,411,Castroo_Mauroo,,,,,None,None,https://twitter.com/FREESTYL3__/status/840601559113302016/video/1,https://www.youtube.com/c/R4PREAL,Sat Apr 29 19:30:09 +0000 2017
1197,CNRM Noticias - Benito Guerra recupera terreno en el Rally Argentina #WRC2. https://t.co/Lr0Sq63GAz https://t.co/953BRtfwcz,0,False,False,858566299923775488,None,False,Sun Apr 30 06:18:51 +0000 2017,None,None,es,33,False,Mexico,102830552,"Comisión Nacional de Rallies México. Con la información oficial del Rally en México.

Rallying in Mexico official account.",False,Fri Jan 08 00:10:23 +0000 2010,4607,2939,1767,False,http://www.cnrm.com.mx,CNRM Rally,Mountain Time (US & Canada),es,-21600,383,CNRMRally,,,,,None,None,,,
1198,"RT @Crisenberg: alto descanso bullrich en las reuniones de gobierno, onda capaz opina algo y salta macri y le dice cerra el orto q a vos te…",0,False,False,858566301408796673,None,False,Sun Apr 30 06:18:52 +0000 2017,None,None,es,0,False,None,4181638281,what are you looking at?,False,Fri Nov 13 21:47:19 +0000 2015,195,99,187,False,None,Libertad para higui,Pacific Time (US & Canada),es,-25200,209,sndyxxcv,,,,,None,None,,None,Sun Apr 30 05:23:15 +0000 2017
1199,"RT @pibekantina: Yo Soy......,.,., ApoLitiKo!!!!!11 Ni K ni macri!!!! Basta de ideología, que se ballan todoS!!!!!!! Jej",0,False,False,858566318668349440,None,False,Sun Apr 30 06:18:56 +0000 2017,None,None,es,2,False,None,1480237638,None,True,Mon Jun 03 17:42:56 +0000 2013,13571,1029,703,False,None,Sonia,America/Argentina/Buenos_Aires,es,-10800,870,soniaglencina,,,,,None,None,,http://instagram.com/pibekantina,Fri Apr 28 21:43:49 +0000 2017
1200,RT @gabicerru: #LoQueElCambioSeLLevo  Cristina y un negocio que se derrumba por el tarifazo y el túnel de calle Balbin. https://t.co/CDxJW8…,0,False,False,858566334136950784,None,False,Sun Apr 30 06:19:00 +0000 2017,None,None,es,2,False,Argentina,266840894,Todo es conspiración...hasta que se demuestre lo contrario.,False,Tue Mar 15 22:34:17 +0000 2011,5497,155,3680,False,None,Matias TheChosen,Buenos Aires,es,-10800,700,MatiasTheChosen,,,,,None,None,https://twitter.com/gabicerru/status/858462681715625984/video/1,http://www.gabicerruti.com/,Sat Apr 29 23:27:07 +0000 2017
1201,RT @SilGaulard: Argentina hoy https://t.co/iSes7NHVuq,0,False,False,858566343444099072,None,False,Sun Apr 30 06:19:02 +0000 2017,None,None,es,1,False,Argentina,3085549528,snap:azul.ovejero200,True,Wed Mar 11 03:10:38 +0000 2015,10677,442,8680,False,None,Chinni🤘,None,es,None,294,azucarp011,,,,,None,None,https://twitter.com/SilGaulard/status/858305663394557952/photo/1,None,Sat Apr 29 13:03:11 +0000 2017
1202,"Macri retomó su agenda tras su gira a EE.UU.: visitó el rompehielos Irízar, con el que viajaría a la Antártida… https://t.co/DlaiFsssXG",0,False,True,858566346094911488,None,False,Sun Apr 30 06:19:02 +0000 2017,None,None,es,905,True,Argentina,54578941,Noticias y análisis las 24 horas | http://fb.com/iProfesionalcom?fref=ts | https://linkedin.com/company/iprofesional.com,False,Tue Jul 07 15:29:33 +0000 2009,87763,43048,135,False,http://www.iProfesional.com,iProfesional,Buenos Aires,es,-10800,647,iProfesional,,,,,None,None,,,
1203,"RT @WhatTheFFacts: Argentina's soccer player, Javier Mascherano, reportedly tore his anus during this year's world cup.",0,False,False,858566348372414465,None,False,Sun Apr 30 06:19:03 +0000 2017,None,None,en,16,False,"ÜT: 6.4984088,3.3607103",71818692,Instagram: @donlulusphotography. Contact: 07065268562,True,Sat Sep 05 15:00:23 +0000 2009,23681,872,2656,False,None,Donlulus Photography,None,en,None,913,donlulus,,,,,None,None,,http://www.WhatTheFFacts.com,Sat Apr 29 22:30:14 +0000 2017
1204,RT @LaGrondonaTwitt: Los Simpson también predijeron a la justicia Argentina! https://t.co/JH9vBh43rP,0,False,False,858566349957869569,None,False,Sun Apr 30 06:19:03 +0000 2017,None,None,es,0,False,"San Martín, Argentina",3165562444,Taurino♉ | Brc2016❄ | C.A.B.J😍 | 16🎉 | Mejor solo🚶🏽 |,False,Tue Apr 14 00:45:33 +0000 2015,11533,516,5435,False,None,👑Lucas Lautaro👑,Atlantic Time (Canada),es,-10800,384,LuucasLautaroOK,,,,,None,None,https://twitter.com/LaGrondonaTwitt/status/858397577364025344/photo/1,https://instagram.com/clau_sego,Sat Apr 29 19:08:25 +0000 2017
1205,"RT @WhatTheFFacts: Argentina's soccer player, Javier Mascherano, reportedly tore his anus during this year's world cup.",0,False,False,858566354751942656,None,False,Sun Apr 30 06:19:05 +0000 2017,None,None,en,13,False,"Kolkata, India",609051194,struggle for existence,False,Fri Jun 15 12:29:11 +0000 2012,8519,155,10118,False,None,Arjun Das 🍁 😗 🍁,None,en,None,172,arjun4959,,,,,None,None,,http://www.WhatTheFFacts.com,Sat Apr 29 22:30:14 +0000 2017
